Date	Time	Voltage L1N Min	Voltage L1N Avg	Voltage L1N Max	Voltage NG Min	Voltage NG Avg	Voltage NG Max	Peak Voltage L1N Min	Peak Voltage L1N Avg	Peak Voltage L1N Max	Peak Voltage NG Min	Peak Voltage NG Avg	Peak Voltage NG Max	Current L1 Min	Current L1 Avg	Current L1 Max	Current N Min	Current N Avg	Current N Max	Peak Current L1 Min	Peak Current L1 Avg	Peak Current L1 Max	Peak Current N Min	Peak Current N Avg	Peak Current N Max	Current Crest Factor L1 Min	Current Crest Factor L1 Avg	Current Crest Factor L1 Max	Current Crest Factor N Min	Current Crest Factor N Avg	Current Crest Factor N Max	Frequency Min	Frequency Avg	Frequency Max	
18/07/2018	19:08:56.094	3.440	3.500	3.540	.010	.010	.010	6.200	6.200	6.400	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.965	59.966	59.966	
18/07/2018	19:09:01.094	3.540	3.850	4.180	.010	.010	.010	6.200	6.600	7.200	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.964	59.968	59.979	
18/07/2018	19:09:06.094	4.160	4.170	4.190	.010	.010	.010	7.100	7.100	7.300	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.978	59.982	59.984	
18/07/2018	19:09:11.094	4.150	4.170	4.190	.010	.010	.010	7.100	7.100	7.400	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.980	59.980	59.980	
18/07/2018	19:09:16.094	3.960	4.110	4.180	.010	.010	.010	6.800	7.000	7.200	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.980	59.980	59.980	
18/07/2018	19:09:21.094	3.660	3.740	3.990	.010	.010	.010	6.400	6.500	6.900	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.980	59.981	59.982	
18/07/2018	19:09:26.094	3.590	3.640	3.670	.010	.010	.010	6.300	6.300	6.600	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.982	59.984	59.986	
18/07/2018	19:09:31.094	3.460	3.500	3.590	.010	.010	.010	6.100	6.200	6.400	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.986	59.989	59.991	
18/07/2018	19:09:36.094	3.460	3.460	3.470	.010	.010	.010	6.100	6.200	6.400	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.991	59.993	59.996	
18/07/2018	19:09:41.094	3.460	3.460	3.520	.010	.010	.010	6.100	6.200	6.300	.000	.000	.000	.020	.020	.020	.140	.140	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.996	59.998	60.000	
18/07/2018	19:09:46.094	3.510	3.590	3.790	.010	.010	.010	6.200	6.300	6.700	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.000	60.000	60.001	
18/07/2018	19:09:51.094	3.760	4.060	4.370	.010	.010	.010	6.500	6.900	7.600	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.060	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.001	60.001	60.002	
18/07/2018	19:09:56.094	4.060	4.240	4.430	.010	.010	.010	5.900	7.300	7.600	.000	.000	.000	.020	.020	.020	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.002	60.003	60.004	
18/07/2018	19:10:01.094	4.430	4.440	4.490	.010	.010	.010	5.900	5.900	6.000	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.998	59.999	60.000	
18/07/2018	19:10:06.094	4.480	5.230	6.090	.010	.010	.010	6.000	7.000	8.400	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.000	60.000	60.001	
18/07/2018	19:10:11.094	6.050	6.310	6.470	.010	.010	.010	8.300	8.700	9.000	.000	.000	.000	.020	.020	.020	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.007	60.008	
18/07/2018	19:10:16.094	6.470	6.570	6.680	.010	.010	.010	9.000	9.100	9.300	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.004	60.005	60.007	
18/07/2018	19:10:21.094	6.680	6.760	6.780	.010	.010	.010	9.300	9.400	9.500	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.001	60.002	60.004	
18/07/2018	19:10:26.094	6.780	6.780	6.780	.010	.010	.010	9.400	9.500	9.500	.000	.000	.000	.020	.020	.020	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.997	59.999	60.001	
18/07/2018	19:10:31.094	6.690	6.740	6.780	.010	.010	.010	9.300	9.400	9.500	.000	.000	.000	.020	.020	.020	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.995	59.996	59.997	
18/07/2018	19:10:36.094	5.040	6.030	6.690	.010	.010	.010	6.900	8.300	9.400	.000	.000	.000	.020	.020	.020	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.994	59.995	59.995	
18/07/2018	19:10:41.094	4.410	4.520	5.080	.010	.010	.010	5.900	6.100	6.900	.000	.000	.000	.020	.020	.020	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.990	59.992	59.994	
18/07/2018	19:10:46.094	4.380	4.490	4.610	.010	.010	.010	5.900	6.000	6.200	.000	.000	.000	.020	.020	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.988	59.989	59.990	
18/07/2018	19:10:51.094	4.560	4.640	5.360	.010	.010	.010	6.100	6.200	7.400	.000	.000	.000	.020	.020	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.987	59.987	59.988	
18/07/2018	19:10:56.094	5.270	5.910	6.310	.010	.010	.010	7.100	8.100	8.800	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.988	59.988	59.988	
18/07/2018	19:11:01.094	5.540	5.870	6.310	.010	.010	.010	8.000	8.200	8.800	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.988	59.988	59.989	
18/07/2018	19:11:06.094	5.990	6.090	6.220	.010	.010	.010	8.400	8.500	8.700	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.988	59.988	59.988	
18/07/2018	19:11:11.094	6.220	6.220	6.220	.010	.010	.010	8.700	8.700	8.700	.000	.000	.000	.020	.020	.030	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.988	59.989	59.989	
18/07/2018	19:11:16.094	6.220	6.220	6.220	.010	.010	.010	8.700	8.700	8.700	.000	.000	.000	.020	.020	.020	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.989	59.990	59.992	
18/07/2018	19:11:21.094	5.500	6.090	6.220	.010	.010	.010	7.600	8.500	8.700	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.992	59.994	59.995	
18/07/2018	19:11:26.094	4.210	4.880	5.510	.010	.010	.010	5.600	6.600	7.600	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.995	59.996	59.996	
18/07/2018	19:11:31.094	4.070	4.160	4.230	.010	.010	.010	5.500	5.500	5.700	.000	.000	.000	.020	.020	.030	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.996	59.997	59.997	
18/07/2018	19:11:36.094	4.020	4.040	4.080	.010	.010	.010	5.400	5.400	5.600	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.997	59.997	59.997	
18/07/2018	19:11:41.094	4.030	4.450	5.610	.010	.010	.010	5.400	5.900	7.800	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.996	59.997	59.997	
18/07/2018	19:11:46.094	5.610	5.750	5.880	.010	.010	.010	7.800	8.000	8.200	.000	.000	.000	.020	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.997	59.997	59.997	
18/07/2018	19:11:51.094	5.880	5.990	6.140	.010	.010	.010	8.200	8.400	8.600	.000	.000	.000	.020	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.996	59.997	59.997	
18/07/2018	19:11:56.094	6.140	6.200	6.230	.010	.010	.010	8.600	8.600	8.700	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.994	59.996	59.996	
18/07/2018	19:12:01.094	6.230	6.230	6.230	.010	.010	.010	8.700	8.700	8.700	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.993	59.994	59.994	
18/07/2018	19:12:06.094	6.160	6.210	6.230	.010	.010	.010	8.600	8.600	8.700	.000	.000	.000	.020	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.993	59.994	59.994	
18/07/2018	19:12:11.094	4.740	5.840	6.160	.010	.010	.010	6.500	8.100	8.600	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.992	59.994	59.994	
18/07/2018	19:12:16.094	4.010	4.310	4.740	.010	.010	.010	5.400	5.800	6.500	.000	.000	.000	.020	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.989	59.990	59.992	
18/07/2018	19:12:21.094	4.100	4.150	4.180	.010	.010	.010	5.500	5.600	5.600	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.986	59.988	59.989	
18/07/2018	19:12:26.094	3.960	4.030	4.150	.010	.010	.010	5.400	5.400	5.600	.000	.000	.000	.020	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.984	59.985	59.986	
18/07/2018	19:12:31.094	4.010	4.890	5.450	.010	.010	.010	5.400	6.700	7.600	.000	.000	.000	.020	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.984	59.985	59.985	
18/07/2018	19:12:36.094	5.390	5.510	5.630	.010	.010	.010	7.500	7.600	7.900	.000	.000	.000	.020	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.985	59.986	59.987	
18/07/2018	19:12:41.094	5.630	5.890	6.200	.010	.010	.010	7.800	8.200	8.700	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.986	59.987	59.987	
18/07/2018	19:12:46.094	6.190	6.200	6.200	.010	.010	.010	8.700	8.700	8.700	.000	.000	.000	.020	.030	.030	.140	.150	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.986	59.986	59.986	
18/07/2018	19:12:51.094	6.190	6.190	6.200	.010	.010	.010	8.700	8.700	8.700	.000	.000	.000	.020	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.986	59.988	59.989	
18/07/2018	19:12:56.094	6.020	6.090	6.200	.010	.010	.010	8.400	8.500	8.700	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.989	59.991	59.992	
18/07/2018	19:13:01.094	4.080	5.070	6.020	.010	.010	.010	6.200	7.000	8.400	.000	.000	.000	.020	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.992	59.994	59.994	
18/07/2018	19:13:06.094	3.990	4.040	4.120	.010	.010	.010	5.400	5.400	5.600	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.994	59.994	59.994	
18/07/2018	19:13:11.094	4.020	4.030	4.050	.010	.010	.010	5.400	5.400	5.400	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.994	59.994	59.995	
18/07/2018	19:13:16.094	4.030	4.230	4.770	.010	.010	.010	5.400	5.600	6.900	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.995	59.995	59.995	
18/07/2018	19:13:21.094	3.690	4.900	5.230	.010	.010	.010	6.400	7.400	8.000	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.990	59.993	59.995	
18/07/2018	19:13:26.094	3.240	3.920	4.710	.010	.010	.010	5.500	6.700	7.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.986	59.990	59.993	
18/07/2018	19:13:31.094	3.240	3.940	4.810	.010	.010	.010	5.700	6.600	7.900	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.985	59.987	59.989	
18/07/2018	19:13:36.094	3.150	3.930	4.850	.010	.010	.010	5.200	6.600	7.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.982	59.985	59.987	
18/07/2018	19:13:41.094	3.280	3.810	4.260	.010	.010	.010	5.500	6.400	7.200	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.982	59.985	59.987	
18/07/2018	19:13:46.094	3.310	3.990	4.640	.010	.010	.010	5.500	6.700	7.600	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.983	59.985	59.987	
18/07/2018	19:13:51.094	3.390	4.390	5.560	.010	.010	.010	5.700	7.000	8.600	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.981	59.985	59.988	
18/07/2018	19:13:56.094	3.150	4.260	5.160	.010	.010	.010	5.200	6.800	8.200	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.983	59.986	
18/07/2018	19:14:01.094	3.780	4.180	4.760	.010	.010	.010	6.000	6.700	7.300	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.978	59.982	59.986	
18/07/2018	19:14:06.094	3.640	4.260	5.200	.010	.010	.010	6.100	6.900	8.300	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.976	59.982	59.985	
18/07/2018	19:14:11.094	3.510	4.280	5.420	.010	.010	.010	5.800	7.100	8.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.983	59.986	
18/07/2018	19:14:16.094	3.410	4.180	4.760	.010	.010	.010	5.800	7.000	7.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.981	59.984	59.986	
18/07/2018	19:14:21.094	3.830	5.330	6.230	.010	.010	.010	6.600	7.900	8.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.982	59.985	59.987	
18/07/2018	19:14:26.094	6.230	6.230	6.230	.010	.010	.010	8.700	8.700	8.700	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.982	59.984	59.986	
18/07/2018	19:14:31.094	6.170	6.200	6.230	.010	.010	.010	8.600	8.600	8.700	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.981	59.982	59.983	
18/07/2018	19:14:36.094	5.140	5.760	6.170	.010	.010	.010	7.000	8.000	8.600	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.980	59.981	59.981	
18/07/2018	19:14:41.094	.500	4.260	5.130	.010	.010	.010	.700	5.600	7.000	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.980	59.980	
18/07/2018	19:14:46.094	.510	.520	.520	.010	.010	.010	.700	.700	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:14:51.094	.520	.520	.520	.010	.010	.010	.700	.700	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:14:56.094	.520	.520	.520	.010	.010	.010	.700	.700	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:01.094	.520	.520	.520	.010	.010	.010	.700	.700	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:06.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:11.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:16.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:21.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:26.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:31.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:36.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:41.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:46.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:51.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:15:56.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:01.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.060	.060	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:06.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:11.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:16.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:21.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:26.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:31.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:36.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:41.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.060	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:46.094	.520	.520	.520	.010	.010	.010	.700	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:51.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:16:56.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:17:01.094	.520	.520	.520	.010	.010	.010	.800	.800	.800	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	59.979	59.979	59.979	
18/07/2018	19:17:06.094	.520	1.090	3.680	.010	.010	.010	.800	1.200	5.600	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.869	59.983	60.178	
18/07/2018	19:17:11.094	3.720	3.900	4.880	.010	.010	.010	5.000	5.300	7.000	.000	.000	.000	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	59.936	59.994	60.007	
18/07/2018	19:17:16.094	3.730	3.730	3.740	.010	.010	.010	5.000	5.000	5.000	.000	.000	.000	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.008	60.013	
18/07/2018	19:17:21.094	3.730	3.730	3.730	.010	.010	.010	5.000	5.000	5.000	.000	.000	.000	.030	.030	.030	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.011	60.012	
18/07/2018	19:17:26.094	3.730	3.760	3.770	.010	.010	.010	5.000	5.000	5.000	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.012	60.013	
18/07/2018	19:17:31.094	3.770	4.230	4.350	.010	.010	.010	5.000	5.700	5.900	.000	.000	.000	.030	.030	.030	.140	.140	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.013	
18/07/2018	19:17:36.094	4.270	4.860	4.970	.010	.010	.010	5.800	6.700	6.900	.000	.000	.000	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.003	60.005	60.009	
18/07/2018	19:17:41.094	4.930	5.080	5.110	.010	.010	.010	6.800	7.000	7.100	.000	.000	.000	.030	.030	.030	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.000	60.000	60.003	
