Date	Time	Voltage L1N Min	Voltage L1N Avg	Voltage L1N Max	Voltage NG Min	Voltage NG Avg	Voltage NG Max	Peak Voltage L1N Min	Peak Voltage L1N Avg	Peak Voltage L1N Max	Peak Voltage NG Min	Peak Voltage NG Avg	Peak Voltage NG Max	Voltage Crest Factor L1N Min	Voltage Crest Factor L1N Avg	Voltage Crest Factor L1N Max	Voltage Crest Factor NG Min	Voltage Crest Factor NG Avg	Voltage Crest Factor NG Max	Current L1 Min	Current L1 Avg	Current L1 Max	Current N Min	Current N Avg	Current N Max	Peak Current L1 Min	Peak Current L1 Avg	Peak Current L1 Max	Peak Current N Min	Peak Current N Avg	Peak Current N Max	Current Crest Factor L1 Min	Current Crest Factor L1 Avg	Current Crest Factor L1 Max	Current Crest Factor N Min	Current Crest Factor N Avg	Current Crest Factor N Max	Frequency Min	Frequency Avg	Frequency Max	
18/07/2018	19:31:47.094	5.520	5.530	5.550	.010	.010	.010	7.700	7.800	7.800	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:48.094	5.550	5.550	5.550	.010	.010	.010	7.800	7.800	7.800	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:49.094	5.550	5.550	5.550	.010	.010	.010	7.800	7.800	7.800	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:50.094	5.550	5.550	5.550	.010	.010	.010	7.800	7.800	7.800	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:51.094	5.550	5.550	5.550	.010	.010	.010	7.800	7.800	7.800	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:52.094	5.550	5.570	5.600	.010	.010	.010	7.800	7.800	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:53.094	5.600	5.600	5.600	.010	.010	.010	7.800	7.800	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:54.094	5.600	5.600	5.600	.010	.010	.010	7.800	7.800	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.019	60.019	60.019	
18/07/2018	19:31:55.094	5.600	5.600	5.600	.010	.010	.010	7.800	7.800	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.018	60.019	60.019	
18/07/2018	19:31:56.094	5.600	5.600	5.600	.010	.010	.010	7.800	7.800	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.018	60.018	60.018	
18/07/2018	19:31:57.094	5.600	5.610	5.640	.010	.010	.010	7.800	7.900	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.017	60.018	60.018	
18/07/2018	19:31:58.094	5.640	5.640	5.640	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.017	60.017	60.017	
18/07/2018	19:31:59.094	5.640	5.640	5.640	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.016	60.016	60.017	
18/07/2018	19:32:00.094	5.640	5.640	5.640	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.016	60.016	60.016	
18/07/2018	19:32:01.094	5.640	5.640	5.640	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.400	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.016	60.016	
18/07/2018	19:32:02.094	5.640	5.650	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:03.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:04.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:05.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	8.000	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:06.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:07.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:08.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:09.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.390	1.390	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:10.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.390	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:11.094	5.680	5.680	5.680	.010	.010	.010	7.900	7.900	7.900	.000	.000	.000	1.390	1.400	1.400	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.100	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.015	60.015	
18/07/2018	19:32:12.094	5.540	5.650	5.680	.010	.010	.010	7.900	8.100	8.800	.000	.000	.000	1.390	1.430	1.590	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.015	
18/07/2018	19:32:13.094	5.060	5.130	5.240	.010	.010	.010	7.900	8.000	8.100	.000	.000	.000	1.550	1.560	1.570	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.011	60.013	
18/07/2018	19:32:14.094	4.810	5.050	5.160	.010	.010	.010	7.900	8.000	8.000	.000	.000	.000	1.550	1.580	1.670	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.012	60.013	
18/07/2018	19:32:15.094	4.590	4.960	5.120	.010	.010	.010	7.300	7.800	8.000	.000	.000	.000	1.560	1.580	1.600	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.011	60.012	
18/07/2018	19:32:16.094	4.350	4.750	5.070	.010	.010	.010	6.900	7.600	8.000	.000	.000	.000	1.570	1.610	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.012	60.013	
18/07/2018	19:32:17.094	5.000	5.040	5.070	.010	.010	.010	7.800	7.900	8.000	.000	.000	.000	1.560	1.570	1.580	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.010	60.011	
18/07/2018	19:32:18.094	4.340	4.780	5.120	.010	.010	.010	7.200	7.700	8.000	.000	.000	.000	1.560	1.620	1.690	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.013	
18/07/2018	19:32:19.094	4.430	4.890	5.060	.010	.010	.010	7.300	7.800	8.000	.000	.000	.000	1.560	1.590	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.013	
18/07/2018	19:32:20.094	4.420	4.950	5.160	.010	.010	.010	7.200	7.800	8.000	.000	.000	.000	1.550	1.580	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.011	60.013	
18/07/2018	19:32:21.094	4.310	4.750	5.100	.010	.010	.010	6.900	7.600	8.000	.000	.000	.000	1.560	1.610	1.650	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.012	60.013	
18/07/2018	19:32:22.094	4.970	5.040	5.150	.010	.010	.010	7.800	7.900	8.000	.000	.000	.000	1.550	1.570	1.580	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.011	60.011	
18/07/2018	19:32:23.094	4.300	4.750	5.110	.010	.010	.010	7.200	7.700	8.000	.000	.000	.000	1.570	1.630	1.680	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.016	60.017	
18/07/2018	19:32:24.094	4.780	5.070	5.150	.010	.010	.010	7.800	8.000	8.000	.000	.000	.000	1.550	1.570	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.014	60.015	
18/07/2018	19:32:25.094	4.370	4.830	5.140	.010	.010	.010	7.100	7.700	8.000	.000	.000	.000	1.560	1.600	1.650	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.016	60.016	
18/07/2018	19:32:26.094	4.350	4.810	5.070	.010	.010	.010	6.900	7.600	7.900	.000	.000	.000	1.560	1.590	1.660	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.014	60.016	
18/07/2018	19:32:27.094	4.630	5.050	5.210	.010	.010	.010	7.700	8.000	8.100	.000	.000	.000	1.550	1.580	1.670	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.016	60.018	
18/07/2018	19:32:28.094	4.360	4.720	5.140	.010	.010	.010	7.000	7.600	8.000	.000	.000	.000	1.560	1.610	1.640	327.670	327.670	327.670	.040	.040	.040	.150	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.015	60.017	
18/07/2018	19:32:29.094	5.070	5.090	5.130	.010	.010	.010	7.900	7.900	8.000	.000	.000	.000	1.560	1.560	1.570	327.670	327.670	327.670	.040	.040	.040	.150	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.015	60.017	
18/07/2018	19:32:30.094	4.380	4.760	5.180	.010	.010	.010	7.300	7.700	8.100	.000	.000	.000	1.560	1.620	1.660	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.016	60.018	
18/07/2018	19:32:31.094	4.550	5.000	5.180	.010	.010	.010	7.500	7.900	8.000	.000	.000	.000	1.550	1.580	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.014	60.015	
18/07/2018	19:32:32.094	4.370	4.840	5.140	.010	.010	.010	7.100	7.700	8.000	.000	.000	.000	1.550	1.590	1.630	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.017	
18/07/2018	19:32:33.094	4.330	4.800	5.070	.010	.010	.010	7.000	7.600	7.900	.000	.000	.000	1.560	1.590	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.014	60.016	
18/07/2018	19:32:34.094	4.740	4.990	5.070	.010	.010	.010	7.800	7.900	7.900	.000	.000	.000	1.560	1.580	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.014	60.015	
18/07/2018	19:32:35.094	4.410	4.740	5.070	.010	.010	.010	7.200	7.600	7.900	.000	.000	.000	1.560	1.620	1.650	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.014	60.015	
18/07/2018	19:32:36.094	4.980	5.110	5.160	.010	.010	.010	7.900	8.000	8.100	.000	.000	.000	1.550	1.560	1.590	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.013	60.014	
18/07/2018	19:32:37.094	4.330	4.740	5.170	.010	.010	.010	6.900	7.600	8.000	.000	.000	.000	1.550	1.600	1.650	327.670	327.670	327.670	.040	.040	.040	.150	.150	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.015	60.016	
18/07/2018	19:32:38.094	4.690	4.970	5.080	.010	.010	.010	7.600	7.800	8.000	.000	.000	.000	1.560	1.580	1.630	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.013	60.015	
18/07/2018	19:32:39.094	4.440	4.920	5.150	.010	.010	.010	7.200	7.800	8.000	.000	.000	.000	1.540	1.580	1.630	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.015	
18/07/2018	19:32:40.094	4.330	4.760	5.130	.010	.010	.010	7.000	7.600	8.000	.000	.000	.000	1.550	1.610	1.660	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.014	60.016	
18/07/2018	19:32:41.094	4.900	5.090	5.170	.010	.010	.010	7.800	7.900	8.000	.000	.000	.000	1.550	1.560	1.590	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.014	60.016	
18/07/2018	19:32:42.094	4.370	4.720	5.080	.010	.010	.010	7.000	7.600	7.900	.000	.000	.000	1.560	1.600	1.630	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.015	60.017	
18/07/2018	19:32:43.094	5.040	5.080	5.110	.010	.010	.010	7.800	7.900	8.000	.000	.000	.000	1.540	1.550	1.570	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.013	60.014	
18/07/2018	19:32:44.094	4.390	4.760	5.020	.010	.010	.010	7.100	7.600	7.800	.000	.000	.000	1.560	1.600	1.640	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.015	60.016	60.017	
18/07/2018	19:32:45.094	4.470	4.870	5.030	.010	.010	.010	7.300	7.600	7.800	.000	.000	.000	1.540	1.570	1.630	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.014	60.016	
18/07/2018	19:32:46.094	4.460	4.930	5.110	.010	.010	.010	7.200	7.700	7.900	.000	.000	.000	1.530	1.560	1.610	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.014	60.015	60.017	
18/07/2018	19:32:47.094	4.240	4.730	5.090	.010	.010	.010	7.000	7.500	7.800	.000	.000	.000	1.540	1.590	1.650	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.013	60.016	
18/07/2018	19:32:48.094	4.930	5.050	5.100	.010	.010	.010	7.700	7.700	7.700	.000	.000	.000	1.510	1.530	1.570	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.012	60.014	
18/07/2018	19:32:49.094	4.460	4.770	5.060	.010	.010	.010	7.000	7.500	7.700	.000	.000	.000	1.530	1.570	1.590	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.014	60.016	
18/07/2018	19:32:50.094	4.960	5.040	5.120	.010	.010	.010	7.600	7.700	7.700	.000	.000	.000	1.510	1.530	1.560	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.012	
18/07/2018	19:32:51.094	4.440	4.780	5.050	.010	.010	.010	7.000	7.400	7.700	.000	.000	.000	1.520	1.560	1.590	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.014	60.016	
18/07/2018	19:32:52.094	4.450	4.890	5.140	.010	.010	.010	6.900	7.600	7.800	.000	.000	.000	1.510	1.550	1.650	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.014	
18/07/2018	19:32:53.094	4.540	4.880	5.030	.010	.010	.010	7.100	7.400	7.500	.000	.000	.000	1.500	1.520	1.570	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.013	60.015	
18/07/2018	19:32:54.094	4.490	4.800	5.090	.010	.010	.010	7.000	7.300	7.600	.000	.000	.000	1.490	1.530	1.560	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.011	60.014	
18/07/2018	19:32:55.094	4.880	5.020	5.110	.010	.010	.010	7.500	7.600	7.700	.000	.000	.000	1.490	1.510	1.530	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.011	60.013	
18/07/2018	19:32:56.094	4.470	4.770	5.000	.010	.010	.010	7.000	7.300	7.600	.000	.000	.000	1.520	1.540	1.560	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.012	60.015	
18/07/2018	19:32:57.094	4.850	5.020	5.110	.010	.010	.010	7.500	7.600	7.600	.000	.000	.000	1.490	1.510	1.550	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.010	60.011	
18/07/2018	19:32:58.094	4.490	4.790	5.040	.010	.010	.010	7.000	7.300	7.600	.000	.000	.000	1.500	1.540	1.570	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.013	60.016	
18/07/2018	19:32:59.094	4.500	4.870	5.140	.010	.010	.010	7.000	7.400	7.700	.000	.000	.000	1.490	1.520	1.550	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.011	60.014	
18/07/2018	19:33:00.094	4.590	4.960	5.120	.010	.010	.010	7.200	7.500	7.700	.000	.000	.000	1.500	1.520	1.570	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.012	60.014	
18/07/2018	19:33:01.094	4.570	4.800	5.140	.010	.010	.010	7.000	7.300	7.600	.000	.000	.000	1.490	1.530	1.550	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.007	60.011	60.014	
18/07/2018	19:33:02.094	4.990	5.080	5.130	.010	.010	.010	7.600	7.700	7.800	.000	.000	.000	1.490	1.510	1.560	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.011	60.012	
18/07/2018	19:33:03.094	4.600	4.770	5.030	.010	.010	.010	7.000	7.300	7.600	.000	.000	.000	1.520	1.530	1.550	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.013	60.015	
18/07/2018	19:33:04.094	4.630	4.990	5.130	.010	.010	.010	7.100	7.500	7.700	.000	.000	.000	1.490	1.510	1.540	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.013	
18/07/2018	19:33:05.094	4.570	4.850	5.130	.010	.010	.010	7.000	7.400	7.700	.000	.000	.000	1.500	1.530	1.560	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.013	60.014	60.016	
18/07/2018	19:33:06.094	4.600	4.890	5.120	.010	.010	.010	7.000	7.400	7.600	.000	.000	.000	1.490	1.520	1.540	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.014	
18/07/2018	19:33:07.094	4.650	4.960	5.110	.010	.010	.010	7.200	7.500	7.700	.000	.000	.000	1.490	1.510	1.540	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.010	60.013	60.015	
18/07/2018	19:33:08.094	4.570	4.810	5.180	.010	.010	.010	7.000	7.300	7.700	.000	.000	.000	1.490	1.530	1.550	327.670	327.670	327.670	.040	.040	.040	.150	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.012	60.016	
18/07/2018	19:33:09.094	5.020	5.070	5.140	.010	.010	.010	7.500	7.600	7.700	.000	.000	.000	1.490	1.510	1.520	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.080	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.011	60.014	
18/07/2018	19:33:10.094	4.560	4.780	5.060	.010	.010	.010	7.100	7.400	7.600	.000	.000	.000	1.500	1.550	1.580	327.670	327.670	327.670	.040	.040	.040	.140	.150	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.012	60.013	60.015	
18/07/2018	19:33:11.094	4.680	5.010	5.190	.010	.010	.010	7.200	7.700	8.200	.000	.000	.000	1.490	1.530	1.630	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.009	60.011	60.012	
18/07/2018	19:33:12.094	4.600	4.900	5.160	.010	.010	.010	7.000	7.400	7.700	.000	.000	.000	1.490	1.520	1.550	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.180	327.670	327.670	327.670	327.670	327.670	327.670	60.011	60.012	60.014	
18/07/2018	19:33:13.094	4.530	4.830	5.140	.010	.010	.010	7.000	7.300	7.700	.000	.000	.000	1.490	1.520	1.550	327.670	327.670	327.670	.040	.040	.040	.140	.140	.150	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.011	60.013	
18/07/2018	19:33:14.094	4.760	5.010	5.140	.010	.010	.010	7.300	7.600	7.700	.000	.000	.000	1.490	1.510	1.550	327.670	327.670	327.670	.040	.040	.040	.140	.140	.140	.080	.080	.100	.180	.180	.200	327.670	327.670	327.670	327.670	327.670	327.670	60.008	60.010	60.013	
